time/date,Port 3 (VWC),Port 3 (EC),Port 3 (temp),Port 4 (VWC),Port 4 (EC),Port 4 (temp),2m Rain (in),2m Rel Hum (pct),ET (in),observed
6/19/17 2:05,0.138,0.011,78.3,0.207,0.05,79.3,0,83.33,0.16,0.419617727
6/19/17 2:10,0.138,0.012,78.3,0.207,0.05,79.3,0,83.33,0.16,0.675321344
6/19/17 2:15,0.139,0.011,78.1,0.208,0.05,79.3,0,83.33,0.16,0.558805757
6/19/17 2:20,0.139,0.011,78.1,0.208,0.05,79.3,0,83.33,0.16,0.816932213
6/19/17 2:25,0.139,0.011,78.1,0.208,0.05,79.3,0,83.33,0.16,0.739809705
6/19/17 2:30,0.139,0.012,78.1,0.208,0.05,79.3,0,83.33,0.16,0.427031085
6/19/17 2:35,0.139,0.012,78.1,0.208,0.05,79.3,0,83.33,0.16,0.275161168
6/19/17 2:40,0.139,0.012,78.1,0.208,0.05,79.3,0,83.33,0.16,0.197485384
6/19/17 2:45,0.14,0.012,78.1,0.208,0.05,79.3,0,83.33,0.16,0.510137063
6/19/17 2:50,0.14,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.593405874
6/19/17 2:55,0.14,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.520980159
6/19/17 3:00,0.14,0.012,78.1,0.208,0.051,79.2,0,83.33,0.16,0.57884597
6/19/17 3:05,0.141,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.476023448
6/19/17 3:10,0.141,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.258202736
6/19/17 3:15,0.141,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.398664601
6/19/17 3:20,0.142,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.883172031
6/19/17 3:25,0.143,0.012,78.1,0.208,0.05,79.2,0,83.33,0.16,0.19168373
6/19/17 3:30,0.144,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.576446721
6/19/17 3:35,0.145,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.658267318
6/19/17 3:40,0.145,0.012,78.1,0.209,0.05,79.2,0,83.33,0.16,0.482306612
6/19/17 3:45,0.146,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.869865923
6/19/17 3:50,0.147,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.601537777
6/19/17 3:55,0.148,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.218219526
6/19/17 4:00,0.149,0.013,78.1,0.209,0.05,79.2,0,83.33,0.16,0.371612005
6/19/17 4:05,0.15,0.013,78.1,0.208,0.05,79.2,0,83.33,0.16,0.529031563
6/19/17 4:10,0.151,0.014,78.1,0.208,0.05,79.2,0,83.33,0.16,0.823261884
6/19/17 4:15,0.152,0.014,78.1,0.208,0.05,79.2,0,83.33,0.16,0.124323036
6/19/17 4:20,0.153,0.014,78.1,0.209,0.05,79.2,0,83.33,0.16,0.726474802
6/19/17 4:25,0.154,0.014,78.1,0.208,0.05,79.2,0,83.33,0.16,0.555451244
6/19/17 4:30,0.155,0.014,78.1,0.208,0.05,79.2,0,83.33,0.16,0.499691701
6/19/17 4:35,0.156,0.014,78.1,0.208,0.05,79,0,83.33,0.16,0.957989495
6/19/17 4:40,0.157,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.828057342
6/19/17 4:45,0.159,0.014,78.1,0.208,0.05,79,0,83.33,0.16,0.785749901
6/19/17 4:50,0.16,0.014,78.1,0.208,0.05,79,0,83.33,0.16,0.564399001
6/19/17 4:55,0.162,0.014,78.1,0.208,0.05,79,0,83.33,0.16,0.495992081
6/19/17 5:00,0.162,0.014,78.1,0.208,0.05,79,0,83.33,0.16,0.194099702
6/19/17 5:05,0.164,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.778731323
6/19/17 5:10,0.165,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.850332561
6/19/17 5:15,0.166,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.165040378
6/19/17 5:20,0.168,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.604235193
6/19/17 5:25,0.168,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.176711181
6/19/17 5:30,0.169,0.016,78.1,0.208,0.05,79,0,83.33,0.16,0.04399495
6/19/17 5:35,0.171,0.015,78.1,0.208,0.05,79,0,83.33,0.16,0.263449636
6/19/17 5:40,0.173,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.449887493
6/19/17 5:45,0.173,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.489744121
6/19/17 5:50,0.174,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.395200105
6/19/17 5:55,0.175,0.015,78.1,0.208,0.05,78.8,0,83.33,0.16,0.868127045
6/19/17 6:00,0.176,0.016,78.1,0.208,0.049,78.8,0,83.33,0.16,0.881372763
6/19/17 6:05,0.177,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.190562232
6/19/17 6:10,0.178,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.57688335
6/19/17 6:15,0.179,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.260421901
6/19/17 6:20,0.18,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.511666109
6/19/17 6:25,0.181,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.325609875
6/19/17 6:30,0.182,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.053304557
6/19/17 6:35,0.182,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.726609162
6/19/17 6:40,0.183,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.543750988
6/19/17 6:45,0.184,0.017,78.1,0.208,0.05,78.8,0,83.33,0.16,0.997558816
6/19/17 6:50,0.184,0.016,78.1,0.208,0.05,78.8,0,83.33,0.16,0.180229025
6/19/17 6:55,0.185,0.017,78.1,0.208,0.05,78.8,0,83.33,0.16,0.418289345
6/19/17 7:00,0.186,0.017,78.1,0.208,0.049,78.8,0,83.33,0.16,0.6515984
6/19/17 7:05,0.186,0.017,78.1,0.208,0.049,78.8,0,83.33,0.16,0.053826672
6/19/17 7:10,0.187,0.017,78.1,0.208,0.05,78.8,0,83.33,0.16,0.481876769
6/19/17 7:15,0.188,0.017,78.1,0.208,0.05,78.8,0,83.33,0.16,0.573981089
6/19/17 7:20,0.188,0.017,78.1,0.208,0.049,78.8,0,83.33,0.16,0.274683492
6/19/17 7:25,0.189,0.017,78.1,0.208,0.049,78.6,0,83.33,0.16,0.063292393
6/19/17 7:30,0.189,0.017,78.1,0.208,0.049,78.8,0,83.33,0.16,0.881058537
6/19/17 7:35,0.19,0.017,78.1,0.208,0.05,78.6,0,83.33,0.16,0.802525019
6/19/17 7:40,0.19,0.017,78.1,0.208,0.05,78.6,0,83.33,0.16,0.155908832
6/19/17 7:45,0.191,0.017,77.9,0.208,0.05,78.6,0,83.33,0.16,0.803014274
6/19/17 7:50,0.191,0.018,78.1,0.208,0.049,78.6,0,83.33,0.16,0.585169003
6/19/17 7:55,0.192,0.017,77.9,0.208,0.049,78.6,0,83.33,0.16,0.870955849
6/19/17 8:00,0.192,0.017,77.9,0.208,0.049,78.6,0,83.33,0.16,0.397294566
6/19/17 8:05,0.192,0.018,77.9,0.208,0.049,78.6,0,83.33,0.16,0.013676552
6/19/17 8:10,0.193,0.017,77.9,0.208,0.049,78.6,0,83.33,0.16,0.998615451
6/19/17 8:15,0.193,0.018,78.1,0.208,0.05,78.6,0,83.33,0.16,0.066284606
6/19/17 8:20,0.193,0.017,77.9,0.207,0.049,78.6,0,83.33,0.16,0.288307681
6/19/17 8:25,0.193,0.017,77.9,0.207,0.049,78.6,0,83.33,0.16,0.649196546
6/19/17 8:30,0.194,0.017,78.1,0.207,0.049,78.6,0,83.33,0.16,0.970159351
6/19/17 8:35,0.194,0.018,77.9,0.207,0.049,78.6,0,83.33,0.16,0.748133172
6/19/17 8:40,0.195,0.018,77.9,0.208,0.049,78.4,0,83.33,0.16,0.709767602
6/19/17 8:45,0.195,0.018,77.9,0.207,0.05,78.4,0,83.33,0.16,0.878455365
6/19/17 8:50,0.195,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.696004043
6/19/17 8:55,0.195,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.295005774
6/19/17 9:00,0.196,0.017,77.9,0.207,0.05,78.4,0,83.33,0.16,0.717838284
6/19/17 9:05,0.196,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.82340124
6/19/17 9:10,0.196,0.017,77.9,0.207,0.049,78.4,0,83.33,0.16,0.197911398
6/19/17 9:15,0.196,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.423362047
6/19/17 9:20,0.196,0.017,77.9,0.207,0.049,78.4,0,83.33,0.16,0.323410408
6/19/17 9:25,0.197,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.892123575
6/19/17 9:30,0.197,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.014259792
6/19/17 9:35,0.197,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.849100935
6/19/17 9:40,0.197,0.017,77.9,0.207,0.049,78.4,0,83.33,0.16,0.749187045
6/19/17 9:45,0.197,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.76163841
6/19/17 9:50,0.197,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.84467626
6/19/17 9:55,0.198,0.018,77.9,0.207,0.049,78.4,0,83.33,0.16,0.268402075
6/19/17 10:00,0.198,0.018,77.9,0.207,0.048,78.4,0,83.33,0.16,0.377534404
6/19/17 10:05,0.198,0.017,77.9,0.207,0.049,78.4,0,83.33,0.16,0.57354652
6/19/17 10:10,0.198,0.018,77.9,0.206,0.049,78.4,0,83.33,0.16,0.688557824
6/19/17 10:15,0.198,0.017,77.9,0.206,0.049,78.4,0,83.33,0.16,0.850906726
6/19/17 10:20,0.198,0.018,77.9,0.206,0.048,78.4,0,83.33,0.16,0.458830733
6/19/17 10:25,0.198,0.018,77.9,0.206,0.049,78.4,0,83.33,0.16,0.359890371
6/19/17 10:30,0.199,0.018,77.9,0.206,0.049,78.3,0,83.33,0.16,0.971169791
6/19/17 10:35,0.199,0.018,77.9,0.206,0.049,78.4,0,83.33,0.16,0.686239964
6/19/17 10:40,0.199,0.018,77.9,0.206,0.049,78.4,0,83.33,0.16,0.037299746
6/19/17 10:45,0.199,0.018,77.9,0.206,0.049,78.4,0,83.33,0.16,0.61955223
6/19/17 10:50,0.199,0.018,77.9,0.206,0.048,78.4,0,83.33,0.16,0.127701319
6/19/17 10:55,0.199,0.018,77.9,0.206,0.048,78.4,0,83.33,0.16,0.057537073
6/19/17 11:00,0.199,0.018,77.9,0.206,0.048,78.4,0,83.33,0.16,0.410176478
6/19/17 11:05,0.199,0.018,77.9,0.205,0.049,78.3,0,83.33,0.16,0.348405627
6/19/17 11:10,0.199,0.018,77.9,0.205,0.049,78.3,0,83.33,0.16,0.72853112
6/19/17 11:15,0.199,0.018,77.9,0.205,0.048,78.3,0,83.33,0.16,0.258805622
6/19/17 11:20,0.199,0.018,77.7,0.205,0.048,78.4,0,83.33,0.16,0.590783535
6/19/17 11:25,0.199,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.863445452
6/19/17 11:30,0.199,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.450173937
6/19/17 11:35,0.2,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.14155536
6/19/17 11:40,0.199,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.548228772
6/19/17 11:45,0.2,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.359132215
6/19/17 11:50,0.2,0.018,77.7,0.205,0.048,78.3,0,83.33,0.16,0.244300192
6/19/17 11:55,0.2,0.018,77.7,0.205,0.049,78.3,0,83.33,0.16,0.846652431
6/19/17 12:00,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.786190975
6/19/17 12:05,0.2,0.018,77.7,0.205,0.049,78.3,0,83.33,0.16,0.125481662
6/19/17 12:10,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.117695668
6/19/17 12:15,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.455133202
6/19/17 12:20,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.580869547
6/19/17 12:25,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.026555193
6/19/17 12:30,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.893922205
6/19/17 12:35,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.791608503
6/19/17 12:40,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.600003991
6/19/17 12:45,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.327587168
6/19/17 12:50,0.2,0.018,77.7,0.204,0.048,78.3,0,83.33,0.16,0.184369761
6/19/17 12:55,0.2,0.017,77.7,0.203,0.048,78.3,0,83.33,0.16,0.719294673
6/19/17 13:00,0.2,0.018,77.7,0.203,0.048,78.3,0,83.33,0.16,0.296857569
6/19/17 13:05,0.2,0.018,77.7,0.203,0.047,78.3,0,83.33,0.16,0.223860924
6/19/17 13:10,0.2,0.018,77.7,0.203,0.048,78.3,0,83.33,0.16,0.975454067
6/19/17 13:15,0.2,0.018,77.7,0.203,0.047,78.3,0,83.33,0.16,0.144398193
6/19/17 13:20,0.2,0.018,77.7,0.203,0.047,78.4,0,83.33,0.16,0.799257121
6/19/17 13:25,0.2,0.017,77.7,0.203,0.047,78.3,0,83.33,0.16,0.691150051
6/19/17 13:30,0.2,0.018,77.7,0.203,0.047,78.4,0,83.33,0.16,0.286728944
6/19/17 13:35,0.2,0.018,77.7,0.203,0.048,78.4,0,83.33,0.16,0.582766544
6/19/17 13:40,0.2,0.018,77.7,0.203,0.047,78.4,0,83.33,0.16,0.307180079
6/19/17 13:45,0.2,0.017,77.7,0.203,0.047,78.4,0,83.33,0.16,0.667892537
6/19/17 13:50,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.923324918
6/19/17 13:55,0.2,0.017,77.7,0.203,0.048,78.4,0,83.33,0.16,0.487541915
6/19/17 14:00,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.75320492
6/19/17 14:05,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.956973222
6/19/17 14:10,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.587623413
6/19/17 14:15,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.995985732
6/19/17 14:20,0.2,0.018,77.5,0.202,0.046,78.4,0,83.33,0.16,0.356249063
6/19/17 14:25,0.2,0.017,77.7,0.202,0.047,78.4,0,83.33,0.16,0.274884803
6/19/17 14:30,0.2,0.018,77.5,0.202,0.047,78.4,0,83.33,0.16,0.521805442
6/19/17 14:35,0.2,0.017,77.5,0.202,0.047,78.4,0,83.33,0.16,0.174279336
6/19/17 14:40,0.2,0.018,77.7,0.202,0.047,78.4,0,83.33,0.16,0.331278761
6/19/17 14:45,0.2,0.018,77.5,0.201,0.047,78.4,0,83.33,0.16,0.472320568
6/19/17 14:50,0.2,0.018,77.7,0.201,0.047,78.4,0,83.33,0.16,0.068054433
6/19/17 14:55,0.2,0.017,77.5,0.201,0.047,78.4,0,83.33,0.16,0.922408684
6/19/17 15:00,0.2,0.018,77.5,0.201,0.047,78.4,0,83.33,0.16,0.321884043
6/19/17 15:05,0.2,0.017,77.7,0.201,0.047,78.4,0,83.33,0.16,0.658971865
6/19/17 15:10,0.2,0.018,77.5,0.201,0.047,78.4,0,83.33,0.16,0.057357418
6/19/17 15:15,0.2,0.018,77.5,0.201,0.046,78.4,0,83.33,0.16,0.507635317
6/19/17 15:20,0.2,0.018,77.7,0.201,0.046,78.4,0,83.33,0.16,0.119652316
6/19/17 15:25,0.2,0.018,77.7,0.201,0.046,78.4,0,83.33,0.16,0.716396975
6/19/17 15:30,0.2,0.018,77.7,0.201,0.047,78.6,0,83.33,0.16,0.47975797
6/19/17 15:35,0.2,0.017,77.7,0.201,0.046,78.6,0,83.33,0.16,0.9452815
6/19/17 15:40,0.2,0.018,77.5,0.2,0.046,78.6,0,83.33,0.16,0.046851323
6/19/17 15:45,0.2,0.017,77.7,0.2,0.046,78.6,0,83.33,0.16,0.256925895
6/19/17 15:50,0.2,0.017,77.7,0.2,0.046,78.6,0,83.33,0.16,0.585144326
6/19/17 15:55,0.2,0.018,77.5,0.2,0.046,78.6,0,83.33,0.16,0.071134859
6/19/17 16:00,0.2,0.018,77.5,0.2,0.046,78.6,0,83.33,0.16,0.561125431
6/19/17 16:05,0.2,0.018,77.5,0.2,0.046,78.6,0,83.33,0.16,0.284258638
6/19/17 16:10,0.2,0.018,77.7,0.2,0.046,78.6,0,83.33,0.16,0.862485848
6/19/17 16:15,0.2,0.017,77.7,0.2,0.046,78.6,0,83.33,0.16,0.954867467
6/19/17 16:20,0.2,0.018,77.7,0.2,0.046,78.6,0,83.33,0.16,0.998793394
6/19/17 16:25,0.199,0.017,77.7,0.2,0.046,78.8,0,83.33,0.16,0.341760595
6/19/17 16:30,0.2,0.018,77.7,0.2,0.046,78.6,0,83.33,0.16,0.246995781
6/19/17 16:35,0.199,0.017,77.7,0.2,0.046,78.8,0,83.33,0.16,0.987302045
6/19/17 16:40,0.199,0.018,77.7,0.2,0.046,78.6,0,83.33,0.16,0.5633226
6/19/17 16:45,0.199,0.018,77.7,0.2,0.045,78.8,0,83.33,0.16,0.009122976
6/19/17 16:50,0.2,0.017,77.7,0.201,0.046,78.8,0,83.33,0.16,0.333524986
6/19/17 16:55,0.201,0.017,77.7,0.202,0.045,78.8,0,83.33,0.16,0.514408024
6/19/17 17:00,0.2,0.017,77.7,0.203,0.046,78.8,0,83.33,0.16,0.54355635
6/19/17 17:05,0.199,0.017,77.7,0.203,0.046,78.8,0,83.33,0.16,0.38613027
6/19/17 17:10,0.199,0.017,77.7,0.203,0.046,78.8,0,83.33,0.16,0.520881495
6/19/17 17:15,0.199,0.018,77.7,0.203,0.046,78.8,0,83.33,0.16,0.802571163
6/19/17 17:20,0.197,0.017,77.7,0.202,0.046,78.8,0,83.33,0.16,0.76784503
6/19/17 17:25,0.197,0.017,77.7,0.202,0.046,78.8,0,83.33,0.16,0.239271009
6/19/17 17:30,0.197,0.017,77.7,0.202,0.046,78.8,0,83.33,0.16,0.389636759
6/19/17 17:35,0.197,0.017,77.7,0.202,0.046,78.8,0,83.33,0.16,0.753170189
6/19/17 17:40,0.197,0.017,77.7,0.203,0.046,78.8,0,83.33,0.16,0.546709855
6/19/17 17:45,0.197,0.017,77.7,0.203,0.046,79,0,83.33,0.16,0.124175503
6/19/17 17:50,0.197,0.017,77.7,0.204,0.047,79,0,83.33,0.16,0.629222326
6/19/17 17:55,0.197,0.018,77.7,0.204,0.047,79,0,83.33,0.16,0.130381448
6/19/17 18:00,0.197,0.018,77.7,0.205,0.049,79,0,83.33,0.16,0.748137911
6/19/17 18:05,0.197,0.017,77.7,0.206,0.05,79,0,83.33,0.16,0.217500014
6/19/17 18:10,0.198,0.017,77.7,0.208,0.052,79,0,83.33,0.16,0.944932766
6/19/17 18:15,0.198,0.018,77.7,0.209,0.054,79,0,83.33,0.16,0.19660018
6/19/17 18:20,0.197,0.017,77.7,0.211,0.057,79,0,83.33,0.16,0.680786073
6/19/17 18:25,0.198,0.017,77.7,0.212,0.058,79,0,83.33,0.16,0.502085718
6/19/17 18:30,0.197,0.017,77.7,0.213,0.06,79,0,83.33,0.16,0.163100205
6/19/17 18:35,0.197,0.017,77.7,0.214,0.062,79,0,83.33,0.16,0.947684461
6/19/17 18:40,0.198,0.018,77.7,0.215,0.063,79.2,0,83.33,0.16,0.254391582
6/19/17 18:45,0.198,0.018,77.7,0.216,0.064,79.2,0,83.33,0.16,0.278451352
6/19/17 18:50,0.199,0.018,77.7,0.217,0.066,79.2,0,83.33,0.16,0.142469555
6/19/17 18:55,0.2,0.018,77.7,0.218,0.067,79.2,0,83.33,0.16,0.91469353
6/19/17 19:00,0.2,0.018,77.7,0.219,0.068,79.2,0,83.33,0.16,0.90449764
6/19/17 19:05,0.202,0.018,77.7,0.219,0.069,79.2,0,83.33,0.16,0.808589003
6/19/17 19:10,0.203,0.019,77.7,0.219,0.069,79.2,0,83.33,0.16,0.947244463
6/19/17 19:15,0.204,0.019,77.7,0.22,0.069,79.2,0,83.33,0.16,0.090081425
6/19/17 19:20,0.206,0.02,77.7,0.22,0.069,79.2,0,83.33,0.16,0.932858242
6/19/17 19:25,0.208,0.02,77.7,0.22,0.069,79.2,0,83.33,0.16,0.116873529
6/19/17 19:30,0.209,0.02,77.7,0.22,0.069,79.2,0,83.33,0.16,0.789305027
6/19/17 19:35,0.211,0.021,77.9,0.22,0.069,79.2,0,83.33,0.16,0.099723264
6/19/17 19:40,0.212,0.022,77.9,0.22,0.069,79.2,0,83.33,0.16,0.844286898
6/19/17 19:45,0.213,0.022,77.9,0.22,0.069,79.2,0,83.33,0.16,0.946915099
6/19/17 19:50,0.214,0.022,77.9,0.22,0.069,79.2,0,83.33,0.16,0.55795599
6/19/17 19:55,0.216,0.023,77.9,0.22,0.069,79.2,0,83.33,0.16,0.024541082
6/19/17 20:00,0.217,0.023,77.9,0.22,0.068,79.2,0,83.33,0.16,0.818237845
6/19/17 20:05,0.218,0.023,77.9,0.22,0.069,79.2,0,83.33,0.16,0.503345991
6/19/17 20:10,0.219,0.024,77.9,0.22,0.068,79.2,0,83.33,0.16,0.634839569
6/19/17 20:15,0.22,0.024,77.9,0.219,0.067,79.2,0,83.33,0.16,0.807525477
6/19/17 20:20,0.22,0.024,77.9,0.22,0.067,79.2,0,83.33,0.16,0.972567219
6/19/17 20:25,0.22,0.024,77.9,0.219,0.067,79.2,0,83.33,0.16,0.025647059
6/19/17 20:30,0.221,0.025,77.9,0.219,0.067,79.2,0,83.33,0.16,0.502580224
6/19/17 20:35,0.221,0.024,77.9,0.219,0.066,79.2,0,83.33,0.16,0.977274827
6/19/17 20:40,0.221,0.025,77.9,0.219,0.066,79.2,0,83.33,0.16,0.140327365
6/19/17 20:45,0.222,0.025,77.9,0.219,0.065,79.2,0,83.33,0.16,0.261291169
6/19/17 20:50,0.222,0.025,77.9,0.219,0.064,79.2,0,83.33,0.16,0.318922779
6/19/17 20:55,0.222,0.025,77.9,0.218,0.064,79.2,0,83.33,0.16,0.383416741
6/19/17 21:00,0.222,0.025,77.9,0.218,0.064,79.2,0,83.33,0.16,0.899203914
6/19/17 21:05,0.223,0.025,77.9,0.218,0.063,79.2,0,83.33,0.16,0.199854108
6/19/17 21:10,0.223,0.025,77.9,0.218,0.063,79.2,0,83.33,0.16,0.357290842
6/19/17 21:15,0.223,0.025,77.9,0.218,0.062,79.2,0,83.33,0.16,0.2668203
6/19/17 21:20,0.223,0.025,77.9,0.218,0.062,79.2,0,83.33,0.16,0.661640383
6/19/17 21:25,0.223,0.026,77.9,0.218,0.062,79.2,0,83.33,0.16,0.799062372
6/19/17 21:30,0.223,0.026,77.9,0.218,0.061,79.2,0,83.33,0.16,0.254386714
6/19/17 21:35,0.223,0.025,77.9,0.218,0.061,79.2,0,83.33,0.16,0.117744899
6/19/17 21:40,0.223,0.026,77.9,0.218,0.06,79.2,0,83.33,0.16,0.615428352
6/19/17 21:45,0.223,0.026,77.9,0.217,0.06,79.2,0,83.33,0.16,0.020473451
6/19/17 21:50,0.223,0.026,77.9,0.217,0.06,79.2,0,83.33,0.16,0.189547991
6/19/17 21:55,0.223,0.026,77.9,0.217,0.059,79.2,0,83.33,0.16,0.775105673
6/19/17 22:00,0.223,0.026,77.9,0.217,0.059,79.2,0,83.33,0.16,0.868266361
6/19/17 22:05,0.223,0.026,77.9,0.217,0.059,79.2,0,83.33,0.16,0.342214265
6/19/17 22:10,0.223,0.026,77.9,0.217,0.059,79.2,0,83.33,0.16,0.979327264
6/19/17 22:15,0.223,0.026,77.9,0.217,0.059,79.2,0,83.33,0.16,0.398292411
6/19/17 22:20,0.223,0.027,77.9,0.217,0.058,79.2,0,83.33,0.16,0.124269008
6/19/17 22:25,0.223,0.027,77.9,0.217,0.058,79.2,0,83.33,0.16,0.52056288
6/19/17 22:30,0.223,0.027,77.9,0.216,0.057,79.2,0,83.33,0.16,0.046946356
6/19/17 22:35,0.223,0.027,77.9,0.216,0.057,79.2,0,83.33,0.16,0.570475658
6/19/17 22:40,0.223,0.026,77.9,0.216,0.057,79.2,0,83.33,0.16,0.624882521
6/19/17 22:45,0.223,0.027,77.9,0.216,0.056,79.2,0,83.33,0.16,0.063251457
6/19/17 22:50,0.223,0.027,77.9,0.216,0.057,79.2,0,83.33,0.16,0.394504811
6/19/17 22:55,0.223,0.027,77.9,0.216,0.055,79.2,0,83.33,0.16,0.843905118
6/19/17 23:00,0.223,0.027,77.9,0.216,0.056,79,0,83.33,0.16,0.609036079
6/19/17 23:05,0.223,0.027,77.9,0.216,0.055,79,0,83.33,0.16,0.1402395
6/19/17 23:10,0.223,0.027,77.9,0.216,0.055,79,0,83.33,0.16,0.889252249
6/19/17 23:15,0.223,0.027,77.9,0.216,0.054,79,0,83.33,0.16,0.580241747
6/19/17 23:20,0.223,0.027,77.9,0.216,0.054,79,0,83.33,0.16,0.640655245
6/19/17 23:25,0.223,0.027,77.9,0.216,0.054,79,0,83.33,0.16,0.1617422
6/19/17 23:30,0.223,0.027,77.9,0.216,0.053,79,0,83.33,0.16,0.527315645
6/19/17 23:35,0.223,0.027,77.9,0.216,0.053,79,0,83.33,0.16,0.583300606
6/19/17 23:40,0.223,0.027,77.9,0.215,0.054,79,0,83.33,0.16,0.407023072
6/19/17 23:45,0.222,0.028,77.9,0.215,0.053,79,0,83.33,0.16,0.147421269
6/19/17 23:50,0.223,0.028,77.9,0.215,0.053,79,0,83.33,0.16,0.542255445
6/19/17 23:55,0.222,0.027,77.9,0.215,0.053,79,0,83.33,0.16,0.798274918
6/20/17 0:00,0.222,0.028,77.9,0.215,0.052,79,0,83.33,0.16,0.73813502
6/20/17 0:05,0.222,0.028,77.9,0.215,0.053,79,0,83.33,0.16,0.596195662
6/20/17 0:10,0.222,0.028,77.9,0.215,0.052,79,0,83.33,0.16,0.427117094
6/20/17 0:15,0.222,0.027,77.9,0.215,0.052,79,0,83.33,0.16,0.972044317
6/20/17 0:20,0.222,0.028,77.9,0.215,0.052,79,0,83.33,0.16,0.249246986
6/20/17 0:25,0.222,0.028,77.9,0.215,0.051,79,0,83.33,0.16,0.007393148
6/20/17 0:30,0.222,0.028,77.9,0.215,0.051,79,0,83.33,0.16,0.751206281
6/20/17 0:35,0.222,0.028,77.9,0.215,0.051,79,0,83.33,0.16,0.270935341
6/20/17 0:40,0.222,0.028,77.9,0.215,0.051,78.8,0,83.33,0.16,0.423574309
6/20/17 0:45,0.222,0.028,77.9,0.215,0.051,79,0,83.33,0.16,0.342610164
6/20/17 0:50,0.221,0.028,77.9,0.215,0.05,79,0,83.33,0.16,0.106608224
6/20/17 0:55,0.222,0.028,77.9,0.215,0.05,79,0,83.33,0.16,0.878945776
6/20/17 1:00,0.221,0.028,78.1,0.215,0.05,78.8,0,83.33,0.16,0.54095751
6/20/17 1:05,0.221,0.028,77.9,0.215,0.05,78.8,0,83.33,0.16,0.962851638
6/20/17 1:10,0.221,0.028,77.9,0.214,0.05,79,0,83.33,0.16,0.835940957
6/20/17 1:15,0.221,0.028,77.9,0.214,0.05,78.8,0,83.33,0.16,0.149099809
6/20/17 1:20,0.221,0.028,77.9,0.214,0.05,78.8,0,83.33,0.16,0.827601297
